cve_ent,cve_mun,nom_mun,viv_tot,viv_rem,viv_emig,viv_circ,viv_ret,iim_dp2,gim_dp2,pos_nal
20,20170,San José Lachiguiri,895,9.05027933,3.91061453,0.22396417,0.78212291,63.15104,Medio,900.0
20,20171,San José Tenango,4853,1.318771894,0.04121162,0.02063132,0.02060581,65.19033,Muy bajo,2325.0
20,20172,San Juan Achiutla,144,9.027777778,2.08333333,0.69444444,0.69444444,62.87538,Medio,802.0
20,20173,San Juan Atepec,480,10.41666667,1.25,0.0,1.45833333,63.56189,Bajo,1079.0
20,20174,Ánimas Trujano,1218,3.9408867,0.49261084,0.08250825,0.98522167,64.46145,Muy bajo,1654.0
20,20175,San Juan Bautista Atatlahuca,391,16.8797954,8.4398977,0.0,0.25575448,61.90526,Medio,562.0
20,20176,San Juan Bautista Coixtlahuaca,837,4.186602871,0.47789725,0.0,0.35842294,64.71794,Muy bajo,1853.0
20,20177,San Juan Bautista Cuicatlán,3126,3.230966091,0.79974408,0.09609225,0.15994882,64.7008,Muy bajo,1841.0
20,20178,San Juan Bautista Guelache,1764,8.276643991,1.36054422,0.51194539,0.79365079,63.29975,Bajo,954.0
20,20179,San Juan Bautista Jayacatlán,409,12.5,4.15647922,0.24509804,2.200489,62.29033,Medio,643.0
20,20180,San Juan Bautista Lo de Soto,752,25.69906791,2.79255319,0.26737968,2.79255319,60.81306,Alto,357.0
20,20181,San Juan Bautista Suchitepec,161,11.18012422,1.86335404,0.0,1.24223602,63.42759,Bajo,1013.0
20,20182,San Juan Bautista Tlacoatzintepec,546,4.761904762,0.18315018,0.0,0.0,64.80205,Muy bajo,1934.0
20,20183,San Juan Bautista Tlachichilco,374,21.65775401,7.48663102,0.80213904,5.0802139,59.12786,Alto,145.0
20,20184,San Juan Bautista Tuxtepec,46591,5.241805654,0.93365671,0.45410524,0.62458415,63.84618,Bajo,1226.0
20,20185,San Juan Cacahuatepec,2361,13.17238458,2.49894113,0.0,2.07539178,62.85719,Medio,795.0
20,20186,San Juan Cieneguilla,172,22.09302326,1.1627907,0.0,3.48837209,61.66972,Medio,511.0
20,20187,San Juan Coatzóspam,518,6.576402321,0.38610039,0.0,0.96525097,64.29046,Bajo,1515.0
20,20188,San Juan Colorado,2593,10.64404165,2.19822599,0.0,1.92826841,63.24124,Bajo,935.0
20,20189,San Juan Comaltepec,696,6.32183908,2.44252874,0.0,0.86206897,63.99214,Bajo,1310.0
20,20190,San Juan Cotzocón,6040,7.75862069,2.54966887,0.19943493,1.1271341,63.47224,Bajo,1030.0
20,20191,San Juan Chicomezúchil,92,8.695652174,1.08695652,0.0,2.17391304,63.59008,Bajo,1090.0
20,20192,San Juan Chilateca,453,7.726269316,1.32450331,0.0,0.0,64.26292,Bajo,1498.0
20,20193,San Juan del Estado,731,12.73972603,0.82079343,0.13717421,3.01369863,62.75723,Medio,762.0
20,20194,San Juan del Río,443,22.3476298,2.48306998,0.45248869,6.09480813,60.0941,Alto,243.0
20,20195,San Juan Diuxi,391,7.928388747,2.81329923,0.25575448,1.0230179,63.36176,Bajo,980.0
20,20196,San Juan Evangelista Analco,135,22.96296296,1.48148148,0.74626866,4.44444444,60.26744,Alto,268.0
20,20197,San Juan Guelavía,989,9.201213347,2.3255814,0.1019368,2.22446916,63.16915,Medio,908.0
20,20198,San Juan Guichicovi,9226,2.048558422,0.37936267,0.16276042,0.325168,64.7763,Muy bajo,1904.0
20,20199,San Juan Ihualtepec,144,10.41666667,2.08333333,0.69444444,0.0,62.90783,Medio,816.0
20,20200,San Juan Juquila Mixes,1073,6.803355079,1.58434296,0.09337068,0.55917987,64.04641,Bajo,1347.0
20,20201,San Juan Juquila Vijanos,562,6.40569395,1.06761566,0.0,0.53380783,64.31161,Bajo,1528.0
20,20202,San Juan Lachao,1090,15.88180979,6.88073394,0.46125461,2.29357798,61.11871,Alto,412.0
20,20203,San Juan Lachigalla,831,13.71841155,5.65583634,2.16606498,4.57280385,58.70527,Muy alto,113.0
20,20204,San Juan Lajarcia,219,5.479452055,3.19634703,0.0,1.82648402,63.69137,Bajo,1134.0
20,20205,San Juan Lalana,4338,6.205305652,1.59059474,0.0,0.50714615,64.25148,Bajo,1488.0
20,20206,San Juan de los Cués,722,4.709141274,0.13850416,0.27700831,0.69252078,64.25947,Bajo,1493.0
20,20207,San Juan Mazatlán,5100,14.43986659,3.7254902,0.09848336,2.09803922,62.36288,Medio,656.0
20,20208,San Juan Mixtepec,2330,34.03433476,7.89699571,1.50732127,7.46781116,56.04186,Muy alto,25.0
20,20209,San Juan Mixtepec,203,5.418719212,2.46305419,0.0,0.49261084,64.19497,Bajo,1449.0
20,20210,San Juan Ñumí,1714,14.93582264,1.92532089,0.23446659,5.25087515,61.56508,Medio,489.0
20,20211,San Juan Ozolotepec,763,5.118110236,5.24246396,0.13157895,0.65530799,63.52992,Bajo,1060.0
20,20212,San Juan Petlapa,835,4.071856287,1.19760479,0.0,0.71856287,64.50669,Muy bajo,1690.0
20,20213,San Juan Quiahije,891,52.86195286,38.83277217,0.6779661,14.47811448,47.66353,Muy alto,2.0
20,20214,San Juan Quiotepec,548,30.65693431,8.94160584,0.73260073,2.91970803,58.52949,Muy alto,100.0
20,20215,San Juan Sayultepec,235,3.829787234,0.42553191,0.0,1.70212766,64.39579,Muy bajo,1601.0
20,20216,San Juan Tabaá,331,15.10574018,2.41691843,0.30395137,1.51057402,62.40527,Medio,670.0
20,20217,San Juan Tamazola,939,3.940362087,2.02342918,0.0,0.21299255,64.51887,Muy bajo,1699.0
20,20218,San Juan Teita,166,4.21686747,0.0,0.60240964,0.0,64.10387,Bajo,1383.0
20,20219,San Juan Teitipac,755,27.54966887,3.31125828,0.26525199,3.04635762,60.44254,Alto,288.0
20,20220,San Juan Tepeuxila,832,1.682692308,0.36057692,0.60240964,0.0,64.33327,Bajo,1546.0
20,20221,San Juan Teposcolula,430,3.488372093,0.46511628,0.0,0.93023256,64.64213,Muy bajo,1789.0
20,20222,San Juan Yaeé,458,1.965065502,1.09170306,0.43668122,0.87336245,64.15019,Bajo,1422.0
20,20223,San Juan Yatzona,130,27.69230769,10.76923077,0.0,3.07692308,59.47478,Alto,184.0
20,20224,San Juan Yucuita,192,7.8125,0.0,1.04166667,0.0,63.11175,Medio,889.0
20,20225,San Lorenzo,1645,10.63829787,3.40425532,0.06086427,1.03343465,63.20084,Bajo,920.0
20,20226,San Lorenzo Albarradas,841,11.89060642,4.6373365,0.11918951,2.37812128,62.39368,Medio,663.0
20,20227,San Lorenzo Cacaotepec,4970,3.608870968,0.58350101,0.32297134,0.8266129,64.21148,Bajo,1461.0
20,20228,San Lorenzo Cuaunecuiltitla,200,0.5,0.0,0.0,0.0,65.32463,Muy bajo,2439.0
20,20229,San Lorenzo Texmelúcan,1647,18.63995143,15.66484517,0.72948328,1.4571949,59.15823,Alto,147.0
20,20230,San Lorenzo Victoria,288,28.81944444,6.25,0.34843206,3.125,59.656,Alto,194.0
20,20231,San Lucas Camotlán,803,3.113325031,0.74719801,0.0,0.498132,64.75619,Muy bajo,1883.0
20,20232,San Lucas Ojitlán,5364,2.684563758,0.4660701,0.0,0.39149888,64.88381,Muy bajo,2015.0
20,20233,San Lucas Quiaviní,444,40.31531532,8.10810811,0.2283105,3.6036036,58.03557,Muy alto,73.0
20,20234,San Lucas Zoquiápam,1962,0.560938297,0.2038736,0.0509684,0.0,65.21523,Muy bajo,2351.0
20,20235,San Luis Amatlán,1093,10.88746569,5.12351327,0.64279155,1.92131747,61.86259,Medio,552.0
20,20236,San Marcial Ozolotepec,343,9.037900875,4.08163265,0.0,1.16618076,63.31113,Bajo,957.0
20,20237,San Marcos Arteaga,449,27.39420935,4.00890869,1.11358575,2.89532294,59.26517,Alto,155.0
20,20238,San Martín de los Cansecos,252,8.73015873,2.77777778,0.0,3.57142857,62.90599,Medio,814.0
20,20239,San Martín Huamelúlpam,344,8.720930233,4.94186047,1.75953079,2.03488372,60.64266,Alto,323.0
20,20240,San Martín Itunyoso,608,13.15789474,1.48026316,0.0,1.15131579,63.29136,Bajo,949.0
20,20241,San Martín Lachilá,323,29.72136223,5.88235294,0.9375,4.0247678,58.59138,Muy alto,104.0
20,20242,San Martín Peras,2312,39.87889273,22.49134948,0.21777003,5.01730104,55.21648,Muy alto,17.0
20,20243,San Martín Tilcajete,477,10.48218029,1.88679245,0.21008403,2.31578947,62.93002,Medio,825.0
20,20244,San Martín Toxpalan,1054,3.605313093,0.75901328,0.28490028,0.09487666,64.43433,Muy bajo,1632.0
20,20245,San Martín Zacatepec,360,29.72222222,6.11111111,0.55865922,3.33333333,59.24173,Alto,154.0
20,20246,San Mateo Cajonos,174,27.01149425,1.72413793,0.57471264,1.72413793,60.73861,Alto,340.0
20,20247,Capulálpam de Méndez,419,5.966587112,1.19331742,0.23980815,0.71599045,63.97438,Bajo,1296.0
20,20248,San Mateo del Mar,3898,0.718317086,0.05130836,0.0,0.07696254,65.26927,Muy bajo,2403.0
20,20249,San Mateo Yoloxochitlán,977,0.614754098,0.30706244,0.0,0.10235415,65.22986,Muy bajo,2368.0
20,20250,San Mateo Etlatongo,383,4.177545692,1.04438642,0.0,0.78328982,64.50313,Muy bajo,1686.0
20,20251,San Mateo Nejápam,303,27.06270627,11.55115512,0.66006601,1.65016502,58.93862,Muy alto,132.0
20,20252,San Mateo Peñasco,616,5.681818182,1.78571429,0.16313214,1.94805195,63.66407,Bajo,1126.0
20,20253,San Mateo Piñas,640,5.625,1.71875,0.31347962,0.46875,63.89427,Bajo,1249.0
20,20254,San Mateo Río Hondo,844,6.524317912,0.11848341,0.0,0.23724792,64.54453,Muy bajo,1716.0
20,20255,San Mateo Sindihui,507,20.90729783,3.74753452,0.0,1.38067061,61.94254,Medio,568.0
20,20256,San Mateo Tlapiltepec,68,1.470588235,0.0,0.0,0.0,65.21284,Muy bajo,2349.0
20,20257,San Melchor Betaza,329,7.598784195,0.60790274,0.0,0.9118541,64.14908,Bajo,1420.0
20,20258,San Miguel Achiutla,251,2.788844622,0.39840637,0.0,0.79681275,64.77122,Muy bajo,1899.0
20,20259,San Miguel Ahuehuetitlán,528,20.45454545,3.21969697,0.0,4.35606061,61.26171,Alto,443.0
20,20260,San Miguel Aloápam,571,31.69877408,13.83537653,0.35211268,4.02802102,57.75536,Muy alto,62.0
20,20261,San Miguel Amatitlán,1637,18.89908257,3.17654246,0.12330456,1.46609652,62.08683,Medio,594.0
20,20262,San Miguel Amatlán,290,15.86206897,2.4137931,0.0,1.03448276,62.85057,Medio,791.0
20,20263,San Miguel Coatlán,864,7.75462963,2.66203704,0.5800464,1.15740741,62.94402,Medio,834.0
20,20264,San Miguel Chicahua,634,19.0851735,11.04100946,0.31595577,1.89274448,60.33137,Alto,275.0
20,20265,San Miguel Chimalapa,1973,1.886792453,0.60821085,0.0,0.55752661,64.90507,Muy bajo,2043.0
20,20266,San Miguel del Puerto,2413,7.388958074,2.73518442,0.24916944,0.87028595,63.4884,Bajo,1038.0
20,20267,San Miguel del Río,76,9.210526316,2.63157895,1.35135135,1.31578947,61.72281,Medio,519.0
20,20268,San Miguel Ejutla,308,17.85714286,3.57142857,0.99009901,2.5974026,60.6844,Alto,329.0
20,20269,San Miguel el Grande,1281,9.133489461,0.78064012,0.0,1.01483216,63.91387,Bajo,1256.0
20,20270,San Miguel Huautla,388,2.319587629,1.28865979,0.51546392,0.25773196,64.14215,Bajo,1409.0
20,20271,San Miguel Mixtepec,623,9.485530547,1.28410915,0.32154341,1.76848875,63.15419,Medio,902.0
20,20272,San Miguel Panixtlahuaca,1230,43.17073171,27.31707317,0.902379,10.40650407,51.60735,Muy alto,5.0
20,20273,San Miguel Peras,875,6.514285714,1.94285714,0.11494253,0.91428571,63.89082,Bajo,1248.0
20,20274,San Miguel Piedras,351,2.849002849,0.0,0.28490028,0.56980057,64.52132,Muy bajo,1703.0
20,20275,San Miguel Quetzaltepec,2053,4.483430799,1.80224062,0.04880429,0.58451047,64.32748,Bajo,1541.0
20,20276,San Miguel Santa Flor,219,4.109589041,0.456621,0.0,0.0,64.8298,Muy bajo,1960.0
20,20277,Villa Sola de Vega,3223,10.83514437,5.36766987,0.18738289,1.18012422,62.63094,Medio,722.0
20,20278,San Miguel Soyaltepec,10010,2.657342657,0.43956044,0.10012014,0.21978022,64.80738,Muy bajo,1939.0
20,20279,San Miguel Suchixtepec,665,7.819548872,2.85714286,2.10843373,0.30075188,61.12898,Alto,414.0
20,20280,Villa Talea de Castro,711,8.579465541,1.82841069,0.56497175,1.97183099,62.7876,Medio,770.0
20,20281,San Miguel Tecomatlán,117,11.11111111,0.0,0.87719298,4.27350427,61.76417,Medio,531.0
20,20282,San Miguel Tenango,226,3.982300885,1.32743363,0.0,1.32743363,64.32581,Bajo,1538.0
20,20283,San Miguel Tequixtepec,318,1.892744479,0.31446541,0.0,0.0,65.10975,Muy bajo,2247.0
20,20284,San Miguel Tilquiápam,695,2.305475504,1.8705036,0.43227666,0.0,64.22386,Bajo,1472.0
20,20285,San Miguel Tlacamama,1020,8.823529412,1.76470588,0.19646365,0.58823529,63.63879,Bajo,1116.0
20,20286,San Miguel Tlacotepec,914,25.10964912,4.26695842,0.0,4.04814004,60.62947,Alto,320.0
20,20287,San Miguel Tulancingo,103,0.970873786,0.97087379,0.0,0.0,65.10222,Muy bajo,2238.0
20,20288,San Miguel Yotao,176,2.840909091,0.0,0.0,0.0,65.05502,Muy bajo,2197.0
20,20289,San Nicolás,374,7.219251337,0.26737968,0.0,1.60427807,64.05992,Bajo,1354.0
20,20290,San Nicolás Hidalgo,269,29.73977695,4.83271375,0.74626866,2.9739777,59.31386,Alto,163.0
20,20291,San Pablo Coatlán,1101,7.084468665,1.99818347,0.18181818,1.99818347,63.42724,Bajo,1012.0
20,20292,San Pablo Cuatro Venados,339,12.97935103,4.12979351,0.0,1.7699115,62.68156,Medio,736.0
20,20293,San Pablo Etla,5336,4.647676162,0.78710645,0.16910936,0.35607196,64.3894,Bajo,1595.0
20,20294,San Pablo Huitzo,1854,10.51779935,2.1574973,0.21715527,1.88781014,62.9883,Medio,847.0
20,20295,San Pablo Huixtepec,2667,15.86051744,2.92463442,0.7918552,2.09973753,61.42515,Alto,465.0
20,20296,San Pablo Macuiltianguis,306,24.50980392,7.18954248,0.0,3.94736842,60.22022,Alto,263.0
20,20297,San Pablo Tijaltepec,614,30.29315961,16.4495114,0.0,8.46905537,56.69723,Muy alto,35.0
20,20298,San Pablo Villa de Mitla,3620,5.94579646,1.62983425,0.16606698,0.9673853,63.92853,Bajo,1266.0
20,20299,San Pablo Yaganiza,323,16.40866873,3.71517028,0.3125,2.16718266,61.83714,Medio,545.0
20,20300,San Pedro Amuzgos,1914,9.152719665,2.19435737,0.0,0.99268548,63.6729,Bajo,1128.0
20,20301,San Pedro Apóstol,455,11.86813187,2.41758242,0.44052863,0.87912088,62.77329,Medio,766.0
20,20302,San Pedro Atoyac,1118,5.456171735,2.14669052,0.08960573,0.98389982,63.99143,Bajo,1308.0
20,20303,San Pedro Cajonos,361,13.85041551,1.38504155,0.0,1.10803324,63.24009,Bajo,934.0
20,20304,San Pedro Coxcaltepec Cántaros,231,4.329004329,0.86580087,0.0,0.0,64.73365,Muy bajo,1867.0
20,20305,San Pedro Comitancillo,1434,2.721563154,0.69735007,0.06978367,0.13947001,64.8175,Muy bajo,1949.0
20,20306,San Pedro el Alto,997,15.24573721,11.43430291,0.30150754,1.90571715,60.72086,Alto,335.0
20,20307,San Pedro Huamelula,3191,2.383939774,0.34471952,0.06277464,0.97148229,64.69616,Muy bajo,1836.0
20,20308,San Pedro Huilotepec,869,1.380897583,0.80552359,0.23041475,0.3452244,64.68479,Muy bajo,1828.0
20,20309,San Pedro Ixcatlán,2859,1.609517145,0.20986359,0.0,0.03497726,65.1508,Muy bajo,2288.0
20,20310,San Pedro Ixtlahuaca,3736,6.886387996,1.09743041,0.37634409,1.55246253,63.47362,Bajo,1033.0
20,20311,San Pedro Jaltepetongo,161,2.48447205,0.0,0.0,0.0,65.09607,Muy bajo,2232.0
20,20312,San Pedro Jicayán,2759,7.29317852,2.17470098,0.0,1.26857557,63.81403,Bajo,1208.0
20,20313,San Pedro Jocotipac,271,1.84501845,0.0,0.0,0.36900369,65.06747,Muy bajo,2210.0
20,20314,San Pedro Juchatengo,493,8.92494929,3.44827586,0.40816327,1.01419878,62.93889,Medio,832.0
20,20315,San Pedro Mártir,492,13.61788618,4.87804878,1.01832994,3.04878049,60.78409,Alto,351.0
20,20316,San Pedro Mártir Quiechapa,218,8.294930876,4.58715596,0.0,4.14746544,62.48309,Medio,680.0
20,20317,San Pedro Mártir Yucuxaco,430,9.302325581,2.79069767,0.6993007,3.02325581,62.06957,Medio,591.0
20,20318,San Pedro Mixtepec,13836,7.212616653,1.86470078,0.1814882,0.78057242,63.77342,Bajo,1186.0
20,20319,San Pedro Mixtepec,321,0.934579439,0.93457944,0.0,0.0,65.11268,Muy bajo,2252.0
20,20320,San Pedro Molinos,225,8.928571429,1.33333333,0.0,2.24215247,63.50167,Bajo,1043.0
20,20321,San Pedro Nopala,201,5.472636816,1.49253731,0.0,1.99004975,63.94197,Bajo,1279.0
20,20322,San Pedro Ocopetatillo,245,0.0,0.0,0.0,0.0,,Nulo,
20,20323,San Pedro Ocotepec,556,2.882882883,0.71942446,0.0,0.0,64.92556,Muy bajo,2069.0
20,20324,San Pedro Pochutla,12760,7.554858934,1.8338558,0.3691776,1.1677116,63.3851,Bajo,992.0
20,20325,San Pedro Quiatoni,3137,6.726171501,5.64233344,0.31989763,1.9126554,62.67926,Medio,734.0
20,20326,San Pedro Sochiápam,1211,8.670520231,4.78943022,0.0,2.31213873,62.91332,Medio,819.0
20,20327,San Pedro Tapanatepec,4679,5.321649925,2.00897628,0.0,0.91899979,64.16667,Bajo,1432.0
20,20328,San Pedro Taviche,359,1.396648045,0.55710306,0.0,0.55865922,64.97006,Muy bajo,2113.0
20,20329,San Pedro Teozacoalco,349,2.865329513,0.5730659,0.0,1.43266476,64.55598,Muy bajo,1731.0
20,20330,San Pedro Teutila,1173,4.5221843,0.68201194,0.17079419,1.36402387,64.14056,Bajo,1408.0
20,20331,San Pedro Tidaá,330,4.545454545,0.3030303,0.0,0.90909091,64.55432,Muy bajo,1728.0
20,20332,San Pedro Topiltepec,129,4.651162791,1.5503876,0.0,0.0,64.57796,Muy bajo,1742.0
20,20333,San Pedro Totolápam,945,10.80508475,0.95238095,0.10604454,1.48305085,63.42233,Bajo,1009.0
20,20334,Villa de Tututepec,14823,13.82009582,4.2231667,0.19650359,2.21307604,62.1872,Medio,620.0
20,20335,San Pedro Yaneri,251,7.569721116,3.98406375,0.0,1.5936255,63.37869,Bajo,989.0
20,20336,San Pedro Yólox,492,51.01626016,13.41463415,0.20449898,7.11382114,54.94262,Muy alto,13.0
20,20337,San Pedro y San Pablo Ayutla,1608,2.300995025,0.43532338,0.0,0.31094527,64.95564,Muy bajo,2098.0
20,20338,Villa de Etla,2663,7.134810364,1.61472024,0.18839488,0.82613594,63.80397,Bajo,1204.0
20,20339,San Pedro y San Pablo Teposcolula,1228,5.700325733,0.57003257,0.0,0.89649552,64.37855,Bajo,1590.0
20,20340,San Pedro y San Pablo Tequixtepec,625,6.25,0.64,0.1610306,1.44230769,63.94,Bajo,1276.0
20,20341,San Pedro Yucunama,69,1.449275362,0.0,0.0,0.0,65.2153,Muy bajo,2352.0
20,20342,San Raymundo Jalpan,1289,3.491078355,1.08611327,0.0,0.93095423,64.53405,Muy bajo,1711.0
20,20343,San Sebastián Abasolo,569,18.80492091,2.46045694,0.0,1.4084507,62.39994,Medio,666.0
20,20344,San Sebastián Coatlán,808,3.96039604,2.47524752,0.124533,1.11386139,64.02482,Bajo,1330.0
20,20345,San Sebastián Ixcapa,1217,11.58586689,2.21857025,0.08237232,1.39687757,63.16809,Medio,907.0
20,20346,San Sebastián Nicananduta,483,27.95031056,3.10559006,0.62111801,3.3126294,59.88998,Alto,220.0
20,20347,San Sebastián Río Hondo,1013,3.084577114,1.67818361,1.09018831,0.69101678,63.11027,Medio,887.0
20,20348,San Sebastián Tecomaxtlahuaca,2292,17.52622378,3.31588133,0.26235243,2.53496503,61.74168,Medio,525.0
20,20349,San Sebastián Teitipac,638,30.87774295,1.56739812,0.78492936,4.70219436,59.2187,Alto,150.0
20,20350,San Sebastián Tutla,5287,2.668938103,0.35937204,0.05687204,0.54955467,64.78547,Muy bajo,1911.0
20,20351,San Simón Almolongas,838,23.150358,6.44391408,0.84033613,6.08591885,58.80765,Muy alto,121.0
20,20352,San Simón Zahuatlán,595,3.193277311,0.33613445,0.0,1.8487395,64.44396,Muy bajo,1640.0
20,20353,Santa Ana,618,15.21035599,6.14886731,1.45631068,4.20711974,59.48328,Alto,188.0
20,20354,Santa Ana Ateixtlahuaca,142,0.0,0.70422535,0.0,0.0,65.26023,Muy bajo,2397.0
20,20355,Santa Ana Cuauhtémoc,231,2.164502165,0.0,0.0,0.0,65.13292,Muy bajo,2276.0
20,20356,Santa Ana del Valle,604,42.05298013,4.96688742,0.99833611,6.95364238,56.43811,Muy alto,30.0
20,20357,Santa Ana Tavela,269,2.985074627,0.0,0.0,0.74349442,64.83241,Muy bajo,1962.0
20,20358,Santa Ana Tlapacoyan,615,30.24390244,2.92682927,0.49019608,2.76422764,59.98101,Alto,231.0
20,20359,Santa Ana Yareni,234,29.05982906,8.97435897,0.42735043,5.55555556,58.37909,Muy alto,90.0
20,20360,Santa Ana Zegache,1169,7.356715141,1.96749358,0.34334764,1.71086399,63.26827,Bajo,943.0
20,20361,Santa Catalina Quierí,252,8.73015873,3.57142857,0.0,0.79365079,63.53818,Bajo,1065.0
20,20362,Santa Catarina Cuixtla,435,2.988505747,0.0,0.0,0.68965517,64.84693,Muy bajo,1977.0
20,20363,Santa Catarina Ixtepeji,772,3.631647211,0.77720207,0.12970169,0.38860104,64.55098,Muy bajo,1726.0
20,20364,Santa Catarina Juquila,4535,9.812568908,6.46085998,0.13247958,1.30099228,62.5981,Medio,715.0
20,20365,Santa Catarina Lachatao,373,14.4772118,0.80428954,0.26954178,1.34048257,62.84942,Medio,790.0
20,20366,Santa Catarina Loxicha,897,11.25975474,6.80044593,0.44792833,1.1148272,62.0091,Medio,572.0
20,20367,Santa Catarina Mechoacán,1147,6.974716652,1.0462075,0.08726003,0.61028771,64.11377,Bajo,1391.0
20,20368,Santa Catarina Minas,552,17.57246377,1.44927536,0.36363636,3.44202899,61.67509,Medio,512.0
20,20369,Santa Catarina Quiané,659,15.3262519,2.73141123,0.15197568,3.3383915,62.01893,Medio,574.0
20,20370,Santa Catarina Tayata,208,4.326923077,0.96153846,0.0,0.0,64.71731,Muy bajo,1852.0
20,20371,Santa Catarina Ticuá,350,3.142857143,0.57142857,0.0,1.14285714,64.6046,Muy bajo,1760.0
20,20372,Santa Catarina Yosonotú,465,8.836206897,2.15053763,0.0,0.86021505,63.75365,Bajo,1175.0
20,20373,Santa Catarina Zapoquila,127,10.23622047,0.78740157,0.0,0.0,64.06688,Bajo,1356.0
20,20374,Santa Cruz Acatepec,424,0.0,0.0,0.0,0.23584906,65.31686,Muy bajo,2435.0
20,20375,Santa Cruz Amilpas,3669,4.963185165,0.81766149,0.24570025,0.38178347,64.23986,Bajo,1484.0
20,20376,Santa Cruz de Bravo,100,31.0,3.0,0.0,2.0,60.73803,Alto,339.0
20,20377,Santa Cruz Itundujia,2994,12.65865063,4.90981964,0.1005699,1.50300601,62.525,Medio,693.0
20,20378,Santa Cruz Mixtepec,970,17.83505155,2.06185567,0.31120332,1.64948454,62.10441,Medio,599.0
20,20379,Santa Cruz Nundaco,783,14.30395913,8.30140485,0.38510911,1.91570881,61.25924,Alto,441.0
20,20380,Santa Cruz Papalutla,645,13.48837209,2.48062016,0.93603744,2.01550388,61.60888,Medio,501.0
20,20381,Santa Cruz Tacache de Mina,792,32.82828283,5.80808081,1.26903553,3.91414141,57.84081,Muy alto,65.0
20,20382,Santa Cruz Tacahua,351,9.686609687,5.6980057,0.85714286,1.42450142,61.75698,Medio,528.0
20,20383,Santa Cruz Tayata,174,3.448275862,1.14942529,0.58139535,1.15606936,63.70061,Bajo,1138.0
20,20384,Santa Cruz Xitla,1137,13.89621812,4.57343887,0.88731145,4.39753738,60.60349,Alto,315.0
20,20385,Santa Cruz Xoxocotlán,26608,4.735575115,1.42438364,0.36173179,1.3008986,63.75363,Bajo,1174.0
20,20386,Santa Cruz Zenzontepec,4468,12.89167413,10.96687556,0.0448833,2.14861235,61.34333,Alto,452.0
20,20387,Santa Gertrudis,839,32.53873659,3.81406436,0.11933174,2.26460072,60.18945,Alto,258.0
20,20388,Santa Inés del Monte,643,13.68584759,2.95489891,0.31347962,2.95489891,62.06289,Medio,590.0
20,20389,Santa Inés Yatzeche,231,14.71861472,2.16450216,0.0,0.43290043,63.19214,Bajo,915.0
20,20390,Santa Lucía del Camino,14990,4.246794872,1.20747165,0.26179768,0.68108974,64.15073,Bajo,1423.0
20,20391,Santa Lucía Miahuatlán,822,4.257907543,1.21654501,0.73170732,0.72992701,63.51602,Bajo,1055.0
20,20392,Santa Lucía Monteverde,1879,6.336528222,1.54337414,0.05333333,1.01117616,64.03472,Bajo,1335.0
20,20393,Santa Lucía Ocotlán,1027,11.781889,2.62901655,1.26953125,2.53164557,61.19788,Alto,431.0
20,20394,Santa María Alotepec,811,5.795314427,2.83600493,0.12330456,0.61652281,63.89041,Bajo,1247.0
20,20395,Santa María Apazco,505,7.128712871,2.17821782,0.39761431,0.59405941,63.49606,Bajo,1042.0
20,20396,Santa María la Asunción,943,0.742311771,0.10604454,0.0,0.0,65.27835,Muy bajo,2410.0
20,20397,Heroica Ciudad de Tlaxiaco,10460,4.942638623,1.74952199,0.2016129,1.00382409,63.96647,Bajo,1292.0
20,20398,Ayoquezco de Aldama,1380,26.52173913,3.84057971,1.16703136,5.28985507,58.66101,Muy alto,106.0
20,20399,Santa María Atzompa,11498,4.688179525,0.79144199,0.03490097,0.7653505,64.44718,Muy bajo,1644.0
20,20400,Santa María Camotlán,532,21.61654135,1.31578947,1.1342155,2.44360902,60.49512,Alto,297.0
20,20401,Santa María Colotepec,7191,6.230009734,2.28062856,0.15363128,0.66750104,63.88252,Bajo,1242.0
20,20402,Santa María Cortijo,325,19.07692308,3.69230769,0.30769231,2.46153846,61.45856,Alto,475.0
20,20403,Santa María Coyotepec,1076,3.162790698,0.37174721,0.09319664,0.46468401,64.70216,Muy bajo,1842.0
20,20404,Santa María Chachoápam,248,9.677419355,2.01612903,0.0,2.01612903,63.35977,Bajo,979.0
20,20405,Villa de Chilapa de Díaz,562,22.77580071,5.69395018,0.35778175,3.55871886,60.3159,Alto,272.0
20,20406,Santa María Chilchotla,5618,2.189781022,0.10679957,0.03562522,0.03559986,65.05477,Muy bajo,2196.0
20,20407,Santa María Chimalapa,2643,4.695191215,1.43776012,0.18953753,0.94589482,64.08091,Bajo,1368.0
20,20408,Santa María del Rosario,143,4.895104895,0.0,0.6993007,0.6993007,63.7045,Bajo,1142.0
20,20409,Santa María del Tule,2560,2.421875,0.5859375,0.15661707,0.4296875,64.67664,Muy bajo,1816.0
20,20410,Santa María Ecatepec,891,3.033707865,0.67340067,0.11248594,0.22446689,64.70595,Muy bajo,1846.0
20,20411,Santa María Guelacé,251,11.95219124,0.79681275,0.0,3.187251,62.9845,Medio,845.0
20,20412,Santa María Guienagati,900,6.888888889,4.33333333,0.78212291,0.55555556,62.65508,Medio,729.0
20,20413,Santa María Huatulco,15709,4.948663988,1.27315552,0.22979701,0.54759631,64.13762,Bajo,1405.0
20,20414,Santa María Huazolotitlán,3580,14.8603352,2.62569832,0.19646365,2.17877095,62.35367,Medio,650.0
